#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC250800;While you were hunting in the woods, a group of poachers dared to ambush and kidnap you!;Alors que vous chassiez dans les bois, vous avez été capturé par des braconniers !;;;¡Unos malditos furtivos se han atrevido a capturarte mientras cazabas en el bosque! ¡A tí!;;;;;;;;;x
EVTOPTA40031;I will do my duty;Je ferai mon devoir;;;Cumpliré con mi deber;;;;;;;;;x
opinion_sorting_rebellion;Dealing With Liege's Rebellion;S'occuper de la rébellion;;;Lidiando con la Rebelión;;;;;;;;;x
EVTDESC40032;[Root.PrimaryTitle.GetFOA], I have successfully crushed the rebellion led by the traitor [captured_vassal.GetFirstName] [captured_vassal.GetOnlyDynastyName], and hereby turn [captured_vassal.GetHerHim] over to you for your judgement.\n\nYours\n[enforcer.GetTitledFirstName] of House [enforcer.GetOnlyDynastyName];[Root.PrimaryTitle.GetFOA], j'ai réussi à éradiquer la rébellion menée par le traitre [captured_vassal.GetFirstName] [captured_vassal.GetOnlyDynastyName], et vous [captured_vassal.GetHerHim] remets en vue de son jugement.\n\nVotre\n[enforcer.GetTitledFirstName] de la Maison [enforcer.GetOnlyDynastyName];;;[Root.PrimaryTitle.GetFOA], he aplastado con éxito la rebelión liderada por el traidor [From.GetFirstName] [From.GetOnlyDynastyName], y por la presente os lo entrego para que lo juzguéis por sus crímenes.\n\nVuestro\n[FromFrom.GetTitledFirstName] de la Casa [FromFrom.GetOnlyDynastyName].;;;;;;;;;x
EVTOPTA40032;[enforcer.PrimaryTitle.GetFOA], I thank you for you loyal service;[enforcer.PrimaryTitle.GetFOA], je vous remercie pour votre loyauté;;;[FromFrom.PrimaryTitle.GetFOA], os doy las gracias por vuestro leal servicio.;;;;;;;;;x
EVTDESC40033;[Root.GetTitledFirstNameNoRegnal] [Root.GetOnlyDynastyName], your diligence in apprehending the traitor and renegade [captured_vassal.GetFirstName] [captured_vassal.GetOnlyDynastyName] is appreciated by both me and my council. I trust we count your service again in the future.\n\nSigned,\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];[Root.GetTitledFirstNameNoRegnal] [Root.GetOnlyDynastyName], votre application dans l'arrestation du traître et renégat [captured_vassal.GetFirstName][captured_vassal.GetOnlyDynastyName] est appréciée à sa juste valeur par ma personne ainsi que par mon conseil. J'espère pouvoir compter à nouveau sur vos services dans le futur. \n\nSigné,\n[From.GetTitledFirstName] de la Maison [From.GetOnlyDynastyName];;;[Root.GetTitledFirstNameNoRegnal] [Root.GetOnlyDynastyName], vuestra diligencia en la detención del traidor y renegado [FromFrom.GetFirstName] [FromFrom.GetOnlyDynastyName] es apreciada por los miembros de mi consejo. Confío en que podamos contar con vuestros servicios de nuevo en el futuro.\n\nFirmado,\n[From.GetTitledFirstName] de la Casa [From.GetOnlyDynastyName];;;;;;;;;x
EVTOPTA40033;Thank you [From.PrimaryTitle.GetFOA];Merci [From.PrimaryTitle.GetFOA];;;Gracias [From.PrimaryTitle.GetFOA].;;;;;;;;;x
EVTDESC40034;[FromFrom.GetTitledFirstNameNoRegnal] has named me traitor and enemy of the realm, and has tasked [From.GetTitledFirstNameNoRegnal] [From.GetOnlyDynastyName] with arresting me by force of arms!;[FromFrom.GetTitledFirstNameNoRegnal] m'a désigné comme traitre et ennemi de la couronne, et a chargé [From.GetTitledFirstNameNoRegnal] [From.GetOnlyDynastyName] de m'arrêter par la force des armes !;;;;;;;;;;;;x
EVTOPTA40034;I will prevail against this tyranny!;Je l'emporterai contre cette tyrannie;;;;;;;;;;;;x
EVTDESC40035;We have had concerning reports from [captured_vassal.PrimaryTitle.GetName] that [enforcer.GetTitledFirstNameNoRegnal] [enforcer.GetOnlyDynastyName] has failed in [enforcer.GetHerHis] mission to bring the renegade [captured_vassal.GetFirstName] [captured_vassal.GetOnlyDynastyName] to justice by force of arms. Apparently the traitor defeated [enforcer.GetTitledFirstNameNoRegnal]'s forces in the field of battle and is still at large.;J'ai reçu des rapports inquiétants sur [captured_vassal.PrimaryTitle.GetName] que [enforcer.GetTitledFirstNameNoRegnal] [enforcer.GetOnlyDynastyName] a échoué dans sa mission de conduire le renégat [captured_vassal.GetFirstName] [captured_vassal.GetOnlyDynastyName] à la justice par la force des armes. Aparemment, le traître a défait les forces de [enforcer.GetTitledFirstNameNoRegnal] sur le champ de bataille et est toujours en fuite.;;;;;;;;;;;;x
EVTOPTA40035;This traitor must be dealt with!;Ce traitre doit être arrêté;;;;;;;;;;;;x
opinion_sorted_rebellion;Quashed Rebellion;Rébellion éradiquée;;;Rebelión Aplastada;;;;;;;;;x
CB_NAME_ENFORCE_JUSTICE;Enforce Justice;Rendre la justice;;;;;;;;;;;;x
WAR_NAME_ENFORCE_JUSTICE;$CLAIMANT$'s $ORDER$ War to Enforce Justice Against $DEFENDER$; $ORDER$ guerre de $CLAIMANT$ pour rendre la justice contre $DEFENDER$;;;;;;;;;;;;x
enforce_justice_desc;$CLAIMANT$ has been tasked to enforce justice against $TARGET$ by force of arms;$CLAIMANT$ a été chargé d'appliquer la justice contre $TARGET$ par la force des armes;;;;;;;;;;;;x
enforce_justice;Enforce Justice;Appliquer la justice;;;;;;;;;;;;
buidling_summerhall;Building Summer House;Construction d'un pavillon d'été;;;Construyendo una Casa de Verano;;;;;;;;;x
summerhall_stage1;Summer House Partially Completed;Pavillon d'été en cours de construction;;;Casa de Verano parcialmente completada;;;;;;;;;x
summerhall_stage2;Summer House Mostly Completed;Pavillon d'été bien commencé;;;Casa de Verano completada en la mayor parte;;;;;;;;;x
summerhall_stage3;Summer House Almost Completed;Pavillon d'été presque terminé;;;Casa de Verano casi completada;;;;;;;;;x
summerhall_complete;Summer House Complete;Pavillon d'été terminé;;;Casa de Verano completada;;;;;;;;;x
summerhall_ore_found;Ore Vein Found;Veine de minerai découverte;;;Veta de oro encontrada;;;;;;;;;x
summerhall_trader_investment;Traders Investment;Investissement de marchands;;;Inversión de comerciantes;;;;;;;;;x
build_summerhall;Build a Summer House;Construire un pavillon d'été;;;Construir una Casa de Verano;;;;;;;;;x
build_summerhall_desc;Build a summer house for your family in Blackheart;Construire un pavillon d'été pour votre famille;;;Construir una Casa de Verano para nuestra familia en Corazónegro;;;;;;;;;x
TOOLTIPbuild_summerhall;The construction of a summer house will begin.;La construction du pavillon d'été va commencer.;;;La construcción de una casa de verano comenzará.;;;;;;;;;x
EVTDESCiron_throne.10;You have deicded that a summer house should be built in Blackheart so you and your family can spend the warmer times there as opposed to the crowded halls of the Red Keep and streets of King's Landing.;Vous avez décidé de faire bâtir un pavillon d'été à Noircœur pour que votre famille puisse y séjourner pendant les grosses chaleurs au lieu des espaces surpeuplés du Donjon Rouge et des rues de Port-Réal. ;;;Decides que una casa de verano será construida en Corazónegro para que tu familia pueda pasar el caluroso verano allí en vez de en las atestadas salas de la Fortaleza Roja y en las bulliciosas calles de Desembarco del Rey.;;;;;;;;;x
EVTOPTAiron_throne.10;This will truly be a great summer home!;Ce pavillon d'été sera magnifique;;;Será una magnífica casa de verano!;;;;;;;;;x
EVTDESCiron_throne.11;For this grand project I will need someone skilled in craftsmanship to lead workers to build a summer house for you and your family. There best craftsman are known to be from across the seas in Essos but there are skilled locals that are also good, if worst comes to worst then any old peasant can do the job.;Pour mener à bien ce grand projet, j'aurais besoin d'un architecte pour guider les bâtisseurs du pavillon d'été familial. Les meilleurs maître d'oeuvre viennent d'Essos, au-delà des mers mais il existe aussi de bons artisans dans les environs. Au pire, n'importe quel vieux paysan fera l'affaire.;;;Para este gran proyecto necesitarás a alguien experto que lidere los trabajos en la construcción de la casa de verano de tu familia. Los mejores artesanos conocidos se encuentran al otro lado del mar en Essos, pero también hay lugareños cualificados que son buenos artesanos. En el peor de los casos cualquier viejo campesino puede hacer el trabajo.;;;;;;;;;x
EVTOPTAiron_throne.11;I will hire a Braavosi craftsman from across the Narrow Sea;Je vais recruter un maître d'œuvre braavosi d'au-delà le Détroit;;;Contrataré un artesano Braavosi del otro lado del Mar Angosto;;;;;;;;;x
EVTOPTBiron_throne.11;There are good locals that can do the job;Il existe de bons artisans dans la région;;;Hay buenos lugareños que pueden hacer el trabajo;;;;;;;;;x
EVTOPTCiron_throne.11;I just need it done, get any old peasant;Pour ce travail, n'importe quel vieux paysan fera l'affaire;;;Solo necesito que se haga, coged a cualquier viejo campesino;;;;;;;;;x
EVTDESCiron_throne.12;[summerhall_craftsman.GetFirstName] has laid out plans to build a summer house and has started to recruit many workers to start on the project very soon and hope to finish the summer house soon!;[summerhall_craftsman.GetFirstName] a établi les plans de construction du pavillon d'été et a commencé à recruter beaucoup d'ouvriers pour commencer le projet au plus. Il espère finir prochainement le pavillon d'été !;;;[summerhall_craftsman.GetFirstName] ha trazado los planes para construir la casa de verano y ha empezado a reclutar muchos trabajadores para empezar el proyecto pronto y terminar la casa de verano cuanto antes.;;;;;;;;;x
EVTOPTAiron_throne.12;Brilliant! I cannot wait!;Excellent, je suis impatient !;;;Brillante! No puedo esperar!;;;;;;;;;x
EVTDESCiron_throne.13;The first stage of construction has been completed. [summerhall_craftsman.GetFirstName] has gathered workers and has been provided with materials, the basic foundations have been set and work is proceeding at a good rate.;La première partie de la construction est terminée. [summerhall_craftsman.GetFirstName] a rassemblé des travailleurs et leur a donné les matières premières. Les fondations sont achevées et le travail avance à un bon rythme.;;;La primera etapa de la construcción ha sido completada. [summerhall_craftsman.GetFirstName] ha reunido a los trabajadores y ha sido provisto con materiales para la obra, los cimientos fundamentales se han creado y se está trabajando a buen ritmo.;;;;;;;;;x
EVTOPTAiron_throne.13;Soon it will be finished;Ce sera bientôt fini;;;Pronto estará terminada;;;;;;;;;x
EVTDESCiron_throne.14;Whilst digging up room to have a natural spring flow through the workers have discovered an ore vein of precious metals. [summerhall_craftsman.GetFirstName] has asked what you wish to do with it?;En creusant le sol pour mettre en valeur une source d'eau naturelle, les travailleurs ont trouvé une veine de minerai précieux. [summerhall_craftsman.GetFirstName] vous demande ce qu'il doit en faire.;;;Mientras se excababa la habitación de los baños de manantial los trabajadores han descubierto una veta de mineral de metales preciosos. [summerhall_craftsman.GetFirstName] pregunta qué deseas que hagan con ellos.;;;;;;;;;x
EVTOPTAiron_throne.14;Use the money we can earn from it to increase building speed;Utiliser l'argent que l'on peut en retirer pour accélérer la construction;;;Usad el dinero que podamos ganar para acelerar la construcción.;;;;;;;;;x
EVTOPTBiron_throne.14;I want the money straight in my treasury;Mettre l'argent dans mes coffres;;;Quiero que el dinero vaya directamente a mi tesorería.;;;;;;;;;x
EVTDESCiron_throne.15;You have been informed that [merchant_republic_investor.GetTitledFirstName] a [merchant_republic_investor.Culture.GetName] trader has offered to give you an investment into building your summer house as a sign of good faith between the two of you to possibly try and be the start of an alliance.;Vous venez d'apprendre que [merchant_republic_investor.GetTitledFirstName] un marchand [merchant_republic_investor.Culture.GetName] a proposé de financer une partie de la construction de votre pavillon d'été comme preuve de bonne foi entre vous deux et peut-être le début d'une alliance entre vos familles.;;;Te informan de que [merchant_republic_investor.GetTitledFirstName], un mercader [merchant_republic_investor.Culture.GetName], se ha ofrecido a ayudar inviertiendo dinero en la construcción de la casa de verano como signo de buena fe entre los dos para posiblemente intentar que sea el comienzo de una alianza.;;;;;;;;;x
EVTOPTAiron_throne.15;I accept his offer graciously and will use it to aid in the construction;J'accepte son offre avec joie et j'utilise cet argent pour la construction;;;Acepto cortésmente su ofrecimiento y lo usaré para ayudar en la construcción.;;;;;;;;;x
EVTOPTBiron_throne.15;All I need is [merchant_republic_investor.GetHerHis] money, nothing else;Je n'ai besoin que de l'argent de [merchant_republic_investor.GetHerHis], le reste ne m'importe pas;;;Lo único que necesito es su dinero, nada más;;;;;;;;;x
EVTDESCAiron_throne.16;The second stage of construction has been completed. [summerhall_craftsman.GetFirstName] has finished building the walls of your summer house and as started to plan out which rooms will be which and has made sure there are plenty of rooms for you and the rest of your family.;La deuxième partie de la construction est terminée. [summerhall_craftsman.GetFirstName] a fini de monter les murs de votre pavillon d'été et a commencé à faire le plan des chambres. Il a tenu à faire en sorte qu'il y ait beaucoup d'espace pour vous et votre famille.;;;La segunda etapa de la construcción ha sido completada. [summerhall_craftsman.GetFirstName] ha terminado de construir las paredes de la casa de verano y ha empezado a a plantear las funciones de las habitaciones, asegurándose de que haya muchas habitaciones para toda la familia.;;;;;;;;;x
EVTDESCBiron_throne.16;The third stage of construction has been completed. [summerhall_craftsman.GetFirstName] has completed all of the rooms structurly but all are still bare at this moment, furnishings have been imported from across the Narrow Sea but have not yet arrived.;La troisième partie de la construction est terminée. [summerhall_craftsman.GetFirstName] a terminé toutes les chambres, encore vides pour le moment. Des meubles en provenance d'au delà du Détroit sont en cours d'acheminement.;;;La tercera etapa de la construcción ha sido completada. [summerhall_craftsman.GetFirstName] ha terminado la estructura de todas las habitaciones pero falta el mobiliario. Los muebles han sido importados desde el otro lado del Mar Angosto, pero aún no han llegado.;;;;;;;;;x
EVTDESCCiron_throne.16;The final stage of construction has been completed. [summerhall_craftsman.GetFirstName] has completed the construction of your summer house in all of its glory. The finest silks fromt the Free Cities have been used to furnish the beds and the most skilfully crafted wooded tables through the great main hall, your family all look on in awe and look forward to the summer so you can all enjoy staying there.;L'ultime partie de la construction est achevée. [summerhall_craftsman.GetFirstName] a terminé la construction de votre pavillon d'été flambant neuf. Les soies les plus fines en provenance des Cités Libres ont été utilisées pour garnir les lits et les tables finement ouvragées sont dans la salle principale. Votre famille et vous-même attendez avec impatience le prochain été pour profiter de tout cela.;;;La etapa final de la construcción ha sido completada. [summerhall_craftsman.GetFirstName] ha terminado de construir la casa de verano en toda su gloria. Las más finas sedas de las Ciudades Libres serán las sábanas de las camas y las mesas más habilidosamente talladas ocuparán el salón principal, tu familia mira con asombro y espera la llegada del verano para poder disfrutar de su estancia allí.;;;;;;;;;x
EVTOPTAiron_throne.16;Progress is moving along very nicely;Vous appréciez cet avancement rapide;;;El progreso está avanzando muy bien;;;;;;;;;x
EVTTITLEiron_throne.17;Summerhall Completed;Lestival terminé;;;Refugio Estival Completado;;;;;;;;;x
EVTDESCiron_throne.17;After lots of hard work and much gold being invested your summer house in Blackheart has finally been completed. It is a homely castle for you to take your family to so you can enjoy the summer away from the prying eyes of King's Landing.\nInside there are fine silks and skilfully made wooden furnishing crafted extremely ornately with images of dragons and fire. The banner of House Targaryen flies high to honour you and your ancestors.\nThis new castle needs a new fitting name to replace Blackheart, what do you suggest?;Après énormément de labeur et des investissements coûteux, votre pavillon d'été à Noircœur est enfin prêt. Il s'agit d'un château confortable pour que vous et votre famille puissiez profiter de l'été loin des regards persistants des gens de Port-Réal.\nA l'intérieur se trouvent des soies dines et des meubles en bois ouvragés, ornés d'images de dragons et de feu. La bannière de la Maison Targaryen flotte au vent honorant par là même vous même et vos ancêtres.\nCe nouveau château a besoin d'un nom approproé pour remplacer Noircœur, que suggérez-vous ?;;;Después de mucho trabajo y mucho oro invertido la casa de verano en Corazónegro ha sido finalmente completada. Es un castillo familiar para que la familia pueda disfrutar del verano lejos de las miradas indiscretas de Desembarco del Rey.\nEn su interior hay finas sedas y muebles de madera hábilmente hechos a mano, extremadamente ornamentados con imágenes de dragones y fuego. El estandarte de la Casa Targaryen ondea alto para honrar a vuestros ancestros.\nEste nuevo castillo necesita un nuevo nombre apropiado que reemplace el de Corazónegro. ¿Qué sugieres?;;;;;;;;;x
EVTOPTAiron_throne.17;It shall be known as 'Summerhall';Je le nommerai « Lestival »;;;Será conocida como 'Refugio Estival';;;;;;;;;x
ca_summerhall;Summerhall;Lestival;;;Refugio Estival;;;;;;;;;x
ca_summerhall_desc;Summerhall is the summer house of the Targaryen family built in the province formerly known as Blackheart. Not a heavily fortified location such as King's Landing but one of the favourite locations of many of the Targaryens to spend the warm summers.;Lestival est la résidence d'été de la famille Targaryen construite dans la province anciennement nommée Noircœur. Ce n'est pas une place forte comme Port-Réal mais cela reste un des endroits favoris des Targaryens pour passer l'été.;;;Refugio Estival es la casa de verano que la familia Targaryen construyó en la provincia anteriormente conocida como Corazónegro. No tan fortificada como Desembarco del Rey pero uno de los lugares favoritos de muchos Targaryen para pasar los cálidos veranos.;;;;;;;;;x
TOOLTIPbuild_summerhall_treasurer;Have [Root.job_treasurer.GetTitledFirstName] §YOversee Construction§! in Blackheart to §Gincrease§! the speed of construction;Charger [Root.job_treasurer.GetTitledFirstName] §YOversee Construction§! à Noircœur pour §Gincrease§! la vitesse de construction;;;Tener a [Root.job_treasurer.GetTitledFirstName] §Ysupervisando la construcción§! en Corazónegro para §Gincrementar§! la velocidad de la construccion.;;;;;;;;;x
EVTDESC22099;I would be willing to accept the [Root.GetBoyGirl] [Root.GetTitledFirstName] here in [From.Capital.GetName] as a ward of [New.GetTitledFirstName] [New.GetOnlyDynastyName], but only if a payment of coin is provided to cover the expense of having [Root.GetHerHim] here. Else, there would be no value to having [Root.GetHerHim] in my court.;Je suis prêt à accepter la venue de [Root.GetBoyGirl] [Root.GetTitledFirstName] ici à [From.Capital.GetName] en tant que pupille de [New.GetTitledFirstName] [New.GetOnlyDynastyName], à condition de recevoir un paiement en compensation des frais générés. Sinon, je n'ai aucun intérêt à l'avoir à ma cour.;;;Yo estaría dispuesto a aceptar a [Root.GetTitledFirstName] aquí en [From.Capital.GetName] como pupilo de [New.GetTitledFirstName] [New.GetOnlyDynastyName], pero solo si se me provee de un pago en oro para cubrir los gastos que genera tenerle aquí. Si no, tenerle en mi corte no tendria ningún valor;;;;;;;;;x
EVTOPTA22099;That is reasonable;C'est raisonnable;;;Eso es razonable;;;;;;;;;x
EVTOPTB22099;I'm not paying for this;Je ne paierai pas pour cela;;;No voy a pagar por esto;;;;;;;;;x
EVTDESCinterregnum.1;[From.GetTitledFirstName] [From.GetOnlyDynastyName] left no blood relatives as heir to [From.PrimaryTitle.GetName], and so the succession is now unclear. You have been named as [Root.GetLordLady] Protector during this period of interregnum, and will oversee governance of the realm until a great council is called to determine who should be crowned.;[From.GetTitledFirstName] [From.GetOnlyDynastyName] n'a laissé aucun parent pour hériter de [From.PrimaryTitle.GetName], et la succession est ouverte. Vous avez été nommé(e) comme [Root.GetLordLady] Protecteur pendant la période d'interrègne et vous allez gérer la gouvernance du royaume jusqu'à ce qu'un grand concile soit appelé pour déterminer qui doit être couronné.;;;[From.GetTitledFirstName] [From.GetOnlyDynastyName] no ha dejado familiares de sangre como herederos de [From.PrimaryTitle.GetName], y la sucesión no está clara. Has sido nombrado como [Root.GetLordLady] Protector durante este periodo de interregno, y supervisarás la gobernanza del Reino hasta que un Gran Consejo sea llamado para determinar quién debe ser coronado.;;;;;;;;;x
EVTDESCinterregnum.1B;[From.GetFirstName] [From.GetOnlyDynastyName] no longer reigns over [Root.PrimaryTitle.GetName], and so the succession is now unclear. You have been named as [Root.GetLordLady] Protector during this period of interregnum, and will oversee governance of the realm until a great council is called to determine who should be crowned.;[From.GetFirstName] [From.GetOnlyDynastyName] ne règne plus sur [Root.PrimaryTitle.GetName], et actuellement la succession n'est pas claire. Vous avez été nommé(e) comme [Root.GetLordLady] Protecteur (trice) pendant la période d'interrègne et vous allez gérer la gouvernance du royaume jusqu'à ce qu'un grand concile soit appelé pour déterminer qui doit être couronné.;;;;;;;;;;;;x
EVTDESCinterregnum.1C;The interregnum of [Root.PrimaryTitle.GetName] continues with you ruling as [Root.GetTitle]. The lords and nobles of the realm expect a great council to determine the heir to be held soon...;L'interrègne de [Root.PrimaryTitle.GetName] continue, avec vous à la tête de [Root.GetTitle]. Les lords et les nobles du royaume attendent la réunion prochaine d'un grand concile pour déterminer qui est l'héritier...;;;;;;;;;;;;x
EVTDESCinterregnum.1D;Due to [From.GetHerHis] incapacity to lead, [From.GetTitledFirstName] [From.GetOnlyDynastyName] has been removed as [From.GetLordLady] Protector of [Root.PrimaryTitle.GetName]. You have been named as the new [Root.GetLordLady] Protector during this period of interregnum and uncertainty, and will oversee governance of the realm until a great council is called to determine who should be crowned.;A cause de son incapacité à diriger, [From.GetTitledFirstName] [From.GetOnlyDynastyName] a été déchu de la charge de [From.GetLordLady] Protecteur (trice) de [Root.PrimaryTitle.GetName]. Vous avez été nommé(e) comme [Root.GetLordLady] Protecteur pendant cette période d'interrègne et d'incertitude, et vous allez gérer la gouvernance du royaume jusqu'à ce qu'un grand concile soit appelé pour déterminer qui doit être couronné.;;;;;;;;;;;;x
EVTOPTAinterregnum.1;Yes, a great council must be held immediately;En effet, un grand concile doit être réuni immédiatement;;;Sí, un Gran Consejo debería convocarse inmediatamente;;;;;;;;;x
TOOLTIPinterregnum.1COUNCIL;All important lords and nobles of [Root.PrimaryTitle.GetName] shall convene in [Root.Capital.GetName] to decide who should inherit the [Root.PrimaryTitle.GetTier]\n;Tous les lords et nobles importants de [Root.PrimaryTitle.GetName] sont convoqués à [Root.Capital.GetName] pour décider qui héritera du titre de [Root.PrimaryTitle.GetTier]\n;;;Todos los Señores y nobles importantes de [Root.PrimaryTitle.GetName] se reunirán en [Root.Capital.GetName] para decidir quién debe heredar el [Root.PrimaryTitle.GetTier]\n;;;;;;;;;x
EVTOPTBinterregnum.1;No, I shall crown myself!;Non, je me couronnerai moi-même !;;;No, me coronaré a mí mismo!;;;;;;;;;x
TOOLTIPinterregnum.1USURP;[Root.GetTitledFirstName] has [Root.GetHerHim]self crowned\n;[Root.GetTitledFirstName] s'[Root.GetHerHim] couronné(e) lui/elle-même\n;;;[Root.GetTitledFirstName] se ha coronado a sí mismo\n;;;;;;;;;x
EVTOPTCinterregnum.1;Now is not the right time;C'est le bon moment;;;Ahora no es el momento adecuado;;;;;;;;;x
EVTOPTDinterregnum.1;I am incapable of holding this office, it must pass to another;Je suis incapable de remplir cet office, je dois passer la main à quelqu'un d'autre;;;;;;;;;;;;x
opinion_suspended_council;Suspended Great Council;Grand concile suspendu;;;Gran Consejo Suspendido;;;;;;;;;x
EVTDESCinterregnum.2;Word has spread about the great council to be held in [Root.Capital.GetName], and all those who with a claim to [Root.PrimaryTitle.GetName] have made their case to the council. The leading candidates shall be considered when all have arrived.;La nouvelle du grand concile à venir en ville de [Root.Capital.GetName] s'est répandue. Les personnes revendiquant le titre de [Root.PrimaryTitle.GetName] ont présenté leur cas devant le concile. Les candidatures les plus intéressantes seront bientôt examinées.;;;Ha corrido la voz sobre el Gran Consejo que tendrá lugar en [Root.Capital.GetName], y todos los que reclaman el [Root.PrimaryTitle.GetName] se lo han hecho saber al consejo. Los principales candidatos serán considerados cuando lleguen todos.;;;;;;;;;x
EVTOPTAinterregnum.2;I hope it will be peaceful;J'espère que tout se passera bien;;;Espero que sea pacífico;;;;;;;;;x
TOOLTIPinterregnumcandidate;[This.GetTitledFirstName] [This.GetOnlyDynastyName] is one of the leading candidates\n;[This.GetTitledFirstName] [This.GetOnlyDynastyName] est un des candidats les plus en vue\n;;;[This.GetTitledFirstName] [This.GetOnlyDynastyName] es uno de los candidatos principales\n;;;;;;;;;x
EVTDESCinterregnum.3;[Root.GetTitledFirstNameNoRegnal] [Root.GetOnlyDynastyName], as [FromFromFrom.GetTitledFirstName] [FromFromFrom.GetOnlyDynastyName] left no blood relatives as heir to [From.PrimaryTitle.GetName], a great council must be held to determine who shall inherit the [From.PrimaryTitle.GetTier]. I bid you join us in [From.Capital.GetName] so we can vote for a new sovereign.\n\nSigned,\n[From.GetFirstName] of the House [From.GetOnlyDynastyName], [From.GetTitle] of [From.PrimaryTitle.GetName];[Root.GetTitledFirstNameNoRegnal] [Root.GetOnlyDynastyName], en tant que [FromFromFrom.GetTitledFirstName] [FromFromFrom.GetOnlyDynastyName] n'a laissé aucun parent pour hériter de [From.PrimaryTitle.GetName]. Un grand concile doit se réunir pour déterminer qui héritera de [From.PrimaryTitle.GetTier]. Je vous prie de bien vouloir nous retrouver à [From.Capital.GetName] pour que nous élisions un nouveau souverain.\n\nSigné,\n[From.GetFirstName] de la Maison [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName];;;[Root.GetTitledFirstNameNoRegnal] [Root.GetOnlyDynastyName], como [FromFromFrom.GetTitledFirstName] [FromFromFrom.GetOnlyDynastyName] no ha dejado familiares de sangre como herederos de [From.PrimaryTitle.GetName], un Gran Consejo debe convocarse para determinar quién debe heredar el [From.PrimaryTitle.GetTier]. Ruego que os unáis a nosotros en [From.Capital.GetName] para votar a un nuevo soberano.\n\nFirmado,\n[From.GetFirstName] de la Casa [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName];;;;;;;;;x
EVTOPTAinterregnum.3;I will travel at once;Je me rendrai sur place;;;Tendré que viajar;;;;;;;;;x
EVTDESCinterregnum.4;[Root.GetTitledFirstNameNoRegnal] [Root.GetOnlyDynastyName], as [FromFromFrom.GetTitledFirstName] [FromFromFrom.GetOnlyDynastyName] left no blood relatives as heir to [From.PrimaryTitle.GetName], a great council must be held to determine who shall inherit the [From.PrimaryTitle.GetTier]. You have been deemed by the council to have one of the strongest claims, and so we urge you to come to [From.Capital.GetName] to make your case.\nSigned,\n[From.GetFirstName] of the House [From.GetOnlyDynastyName], [From.GetTitle] of [From.PrimaryTitle.GetName];[Root.GetTitledFirstNameNoRegnal] [Root.GetOnlyDynastyName], en tant que [FromFromFrom.GetTitledFirstName] [FromFromFrom.GetOnlyDynastyName] n'a laissé aucun parent pour hériter de [From.PrimaryTitle.GetName]. Un grand concile doit se réunir pour déterminer qui héritera de [From.PrimaryTitle.GetTier]. Le concile a établi que votre revendication fait partie des plus fortes, aussi nous vous prions de venir au plus vite à [From.Capital.GetName] pour plaider votre cas.\nSigné,\n[From.GetFirstName] de la Maison [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName];;;[Root.GetTitledFirstNameNoRegnal] [Root.GetOnlyDynastyName], como [FromFromFrom.GetTitledFirstName] [FromFromFrom.GetOnlyDynastyName] no ha dejado familiares de sangre como herederos de [From.PrimaryTitle.GetName], un Gran Consejo debe convocarse para determinar quién debe heredar el [From.PrimaryTitle.GetTier]. Vuestra reclamación es considerada por el consejo como una de las más fuertes, y por ello le insto a que acudáis a [From.Capital.GetName] para argumentar vuestra reclamación.\nFirmado,\n[From.GetFirstName] de la Casa [From.GetOnlyDynastyName], [From.GetTitle] de [From.PrimaryTitle.GetName];;;;;;;;;x
EVTOPTAinterregnum.4;The throne will be mine;Le trône sera à moi;;;El trono será mío;;;;;;;;;x
EVTDESCinterregnum.5;[Root.GetTitledFirstNameNoRegnal], [FromFromFrom.GetTitledFirstName] [FromFromFrom.GetOnlyDynastyName] left no blood relatives as heir to [From.PrimaryTitle.GetName], leaving the succession unclear. Therefore I have decided to use my powers as [From.GetLordLady] Protector to crown myself, and so demand fealty as your new [From.GetTitle].\n\nSigned,\n[From.GetFirstName] of the House [From.GetOnlyDynastyName], the [From.GetRegnalOrdinal] of [From.GetHerHis] name;[Root.GetTitledFirstNameNoRegnal], [FromFromFrom.GetTitledFirstName] [FromFromFrom.GetOnlyDynastyName] n'a laissé aucun parent de son sang pour hériter de [From.PrimaryTitle.GetName], laissant une succession compliquée. Toutefois, j'ai décidé d'utiliser mes pouvoirs de [From.GetLordLady] Protecteur (trice) pour me couronner moi-même, et j'exige que vous me reconnaissez comme étant votre nouveau (lle) [From.GetTitle].\n\nSigné,\n[From.GetFirstName] de la Maison [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] de son nom;;;;;;;;;;;;x
EVTOPTAinterregnum.5;Outrageous! A council should have been held!;Honteux ! Un concile aurait dû avoir lieu !;;;;;;;;;;;;x
