#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
OTHER;The;Le;;;El;;;;;;;;;x
EVTOPTAcold_winds.713;The gold of the West cannot buy safety from winter;L'or de l'Ouest n'a pu payer l'hiver pour sa sauvegarde.;;;El oro del Occidente no puede comprar seguridad al Invierno.;;;;;;;;;x
EVTDESCcold_winds.714;Harrenhal, the largest castle in all the Seven Kingdoms, has fallen to The Others. Despite the monstrously thick curtain walls, the defenders could not hold back the tide. Each of the five great towers fell one by one until all in the castle were taken. Now the fortress stands cold and broken next to the frozen over God's Eye.;Harrenhal, le plus grand château des Sept Couronnes, est tombé devant les Autres. Malgré l'épaisseur des remparts, les assiégés n'ont pu repousser la vague. Les cinq grandes tours sont tombées une à une jusqu'à la prise du château. Maintenant la forteresse gît, froide et brisée, près de l'Œldieu gelé.;;;Harrenhal, el castillo más grande en todos los Siete Reinos, ha caído ante los Otros. A pesar de los monstruosamente gruesos muros, los defensores no pudieron contener la marea. Cada una de las cinco grandes torres cayeron una por una hasta que todo el castillo fue tomado. Ahora la fortaleza permanece fría y destruida junto al congelado Ojo de Dioses.;;;;;;;;;x
EVTOPTAcold_winds.714;Winter is encroaching southwards;L'Hiver gagne du terrain vers le sud.;;;El Invierno está invadiendo el sur;;;;;;;;;x
EVTDESCcold_winds.715;We have reports that King's Landing, the capital of The Seven Kingdoms, has been overrun by The Others. The Gold Cloaks put up a desperate defence, but they swarmed in via all the gates, including the River Gate next to the frozen Blackwater. Eventually The Red Keep and The Great Sept fell also, leaving none living inside.;Des nouvelles de Port-Réal, capitale des Sept Royaumes, nous informent qu'elle est tombée aux mains des Autres. Les mkanteaux d'or se sont défendus désespérement, mais l'essaim a traversé les portes, , but they swarmed in via all the gates, dont celle de la Rivière près de la Nera gelée. Finalement le Donjon Rouge et le Grand Septuaire sont tombés, ne laissant aucun survivant.;;;Tenemos informes que corroboran que Desembarco del Rey, la capital de los Siete Reinos, ha sido invadida por los Otros. Los Capas Doradas se defendieron desesperadamante, pero una muchedumbre atacaba por todas las puertas, incluyendo la Puerta del Río cercana al helado Aguasnegras. Finalmente la Fortaleza Roja y el Gran Septo de Baelor también cayeron, no dejando a nadie con vida dentro.;;;;;;;;;x
EVTOPTAcold_winds.715;Will anyone stop this onslaught?;Quelqu'un stoppera-t-il cette offensive ?;;;Nadie detendrá esta invasión?;;;;;;;;;x
EVTDESCcold_winds.717;The mighty fortress of Storm's End has stood for centuries, but despite being said to be protected by spells woven into its very walls, it has been taken by the others. The massive outer curtain wall of the castle kept the white walkers at bay for a time, but sheer numbers overwhelmed the defenses. The Stormlands are now at the mercy of the others.;Cela fait des siècles que la puissante forteresse d'Accalmie est debout. Cependant, malgré les supposés sorts de protections enchassés dans ses murs, elle a été prise par les Autres. L'épaisse muraille extérieure a résisté un moment mais le nombre d'assaillants a dépassé les défenseurs. Les Terres de l'orage sont désormais à la merci des Autres. ;;;;;;;;;;;;x
EVTOPTAcold_winds.717;[This.Religion.GetHighGodName] help us!;Que [Root.Religion.GetHighGodName] nous aide !;;;Que [Root.Religion.GetHighGodName] nos ayude!;;;;;;;;;x
EVTDESCcold_winds.716;Oldtown stood as the last defence against the others in The Reach, but this dark winter has finally overcome that great city as well. The white walkers swarmed throughout the beautiful streets and frozen over canals, taking all those who fought a last stand in the grand buildings such as the Starry Sept and the Hightower.;Villevieille était le dernier bastion du Bief, mais ce sombre hiver a finalement englouti la grande cité. Les marcheurs blancs ont déferlé à travers les belles rues et gelé les canaux, prenant la vie de tous ceux faisant face lors de leur ultime combat au Septuaire Étoilé et à la Grand-Tour.;;;Antigua se ha mantenido como la última defensa contra los Otros en el Dominio, pero este oscuro invierno ha vencido también a esta gran ciudad. Los Caminantes Blancos irrumpieron a través de las hermosas calles y congelaron los canales, tomando a todos quienes lucharon hasta el último momento en los grandes edificios como el Septo Estrellado y Torrealta.;;;;;;;;;x
EVTOPTAcold_winds.716;The first city of Westeros has fallen;La première cité de Westeros est tombée;;;La primera ciudad de Poniente ha caído;;;;;;;;;x
EVTDESCcold_winds.718;The forces of winter have finally gone as far south as they can go. The deserts of Dorne are usually sweltering even in winter, but not this winter. Ice has come to Dorne, and the others have taken Sunspear. The three massive Winding Walls could not hold them off, and eventually the Spear Tower itself was taken.;Les forces de l'hiver sont enfin parvenues au Sud. Les déserts de Dorne sont habituellement torrides même en hiver, mais pas durant celui-ci. La glace a atteint Dorne, et les Autres ont pris Lancehélion. Le Rempart Lacis n'a pu les retenir, et finalement la tour du Soleil elle-même a été prise.;;;Las fuerzas del Invierno han llegado lo más al sur de lo que pueden llegar. Los desiertos de Dorne suelen ser abrasadores incluso en invierno, pero no en este invierno. El hielo ha llegado a Dorne, y los Otros han tomado Lanza del Sol. Las tres Murallas Ondulantes no pudieron hacer nada, y finalmente la Torre de la Lanza fue tomada.;;;;;;;;;x
EVTOPTAcold_winds.718;Westeros has been fully devastated;Westeros a été entièrement dévasté.;;;Poniente ha sido totalmente devastado;;;;;;;;;x
EVTDESCcold_winds.8;To the [GetFromRootCompliment] [Root.GetTitledFirstName], the people of [From.PrimaryTitle.GetName] and the armies of House [From.GetOnlyDynastyName] will answer your call to arms against the menace of The Others. We shall ride north to fight our common enemy.\n\nSigned,\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];Pour [GetFromRootCompliment] [Root.GetTitledFirstName], les gens de [From.PrimaryTitle.GetName] et les armées de la maison [From.GetOnlyDynastyName] répondront à votre appel aux armes contre la menace des Autres. Nous chevaucherons vers le nord pour combattre notre ennemi commun.\n\nSigné,\n [From.GetTitledFirstName] de la maison [From.GetOnlyDynastyName];;;;;;;;;;;;x
EVTDESCcold_winds.8B;To the [GetFromRootCompliment] [Root.GetTitledFirstName], the people of [From.PrimaryTitle.GetName] and the armies of House [From.GetOnlyDynastyName] will answer your call to arms against the menace of The Others. We shall ride east to fight our common enemy.\n\nSigned,\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];Pour [GetFromRootCompliment] [Root.GetTitledFirstName], les gens de [From.PrimaryTitle.GetName] et les armées de la maison [From.GetOnlyDynastyName] répondront à votre appel aux armes contre la menace des Autres. Nous chevaucherons à l'est pour combattre notre ennemi commun.\n\nSigné,\n [From.GetTitledFirstName] de la maison [From.GetOnlyDynastyName];;;;;;;;;;;;x
EVTDESCcold_winds.8C;To the [GetFromRootCompliment] [Root.GetTitledFirstName], the people of [From.PrimaryTitle.GetName] and the armies of House [From.GetOnlyDynastyName] will answer your call to arms against the menace of The Others. We shall sail west to fight our common enemy.\n\nSigned,\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];Pour [GetFromRootCompliment] [Root.GetTitledFirstName], les gens de [From.PrimaryTitle.GetName] et les armées de la maison [From.GetOnlyDynastyName] répondront à votre appel aux armes contre la menace des Autres. Nous naviguerons vers l'ouest pour combattre notre ennemi commun\n\nSigné,\n [From.GetTitledFirstName] de la maison [From.GetOnlyDynastyName];;;;;;;;;;;;x
EVTDESCcold_winds.8D;To the [GetFromRootCompliment] [Root.GetTitledFirstName], the people of [From.PrimaryTitle.GetName] and the armies of House [From.GetOnlyDynastyName] will answer your call to arms against the menace of The Others. We shall sail east to fight our common enemy.\n\nSigned,\n[From.GetTitledFirstName] of House [From.GetOnlyDynastyName];Pour [GetFromRootCompliment] [Root.GetTitledFirstName], les gens de [From.PrimaryTitle.GetName] et les armées de la maison [From.GetOnlyDynastyName] répondront à votre appel aux armes contre la menace des Autres. Nous naviguerons vers l'est pour combattre notre ennemi commun\n\nSigné,\n [From.GetTitledFirstName] de la maison [From.GetOnlyDynastyName];;;;;;;;;;;;x
city_count_winter_wasteland;Winter Wasteland;Terre désolée d'hiver;;;Winter Wastelanda;;;;;;;;;x
city_count_foa_winter_wasteland;My Winter Wasteland;Ma terre désolée d'hiver;;;Mi winter_wastelanda;;;;;;;;;x
city_county_winter_wasteland;Winter Wasteland;Terre désolée d'hiver;;;Winter Wastelanda;;;;;;;;;x
city_county_of_winter_wasteland;Winter Wasteland of;Terre désolée d'hiver de;;;Winter Wastelanda de;;;;;;;;;x
count_winter_wasteland;Winter Wasteland;Terre désolée d'hiver;;;Winter Wastelanda;;;;;;;;;x
count_foa_winter_wasteland;My Winter Wasteland;Ma terre désolée d'hiver;;;Mi winter_wastelanda;;;;;;;;;x
county_winter_wasteland;Winter Wasteland;Terre désolée d'hiver;;;Winter Wastelanda;;;;;;;;;x
county_of_winter_wasteland;Winter Wasteland of;Terre désolée d'hiver de;;;Winter Wastelanda de ;;;;;;;;;x
city_baron_winter_wasteland;Winter Wasteland;Terre désolée d'hiver;;;Winter Wastelanda;;;;;;;;;x
city_baron_foa_winter_wasteland;My Winter Wasteland;Ma terre désolée d'hiver;;;Mi winter_wastelanda;;;;;;;;;x
city_barony_winter_wasteland;Winter Wastelanded City;Cité en Terre désolée d'hiver;;;Ciudad en winter_wastelandas;;;;;;;;;x
city_barony_of_winter_wasteland;Winter Wastelanded City of;Cité en Terre désolée d'hiver de;;;Ciudad en winter_wastelandas de;;;;;;;;;x
baron_winter_wasteland;Winter Wasteland;Terre désolée d'hiver;;;Winter Wastelanda;;;;;;;;;x
baron_foa_winter_wasteland;My Winter Wasteland;Ma terre désolée d'hiver;;;Mi winter_wastelanda;;;;;;;;;x
barony_winter_wasteland;Winter Wastelanded Castle;Château en Terre désolée d'hiver;;;Castillo en winter_wastelandas;;;;;;;;;x
barony_of_winter_wasteland;Winter Wastelanded Castle of;Château en Terre désolée d'hiver de;;;Castillo en winter_wastelandas de;;;;;;;;;x
temple_baron_winter_wasteland;Winter Wasteland;Terre désolée d'hiver;;;Winter Wastelanda;;;;;;;;;x
temple_baron_foa_winter_wasteland;My Winter Wasteland;Ma terre désolée d'hiver;;;Mi winter_wastelanda;;;;;;;;;x
temple_barony_winter_wasteland;Winter Wastelanded Temple;Temple en Terre désolée d'hiver;;;Templo en winter_wastelandas;;;;;;;;;x
temple_barony_of_winter_wasteland;Winter Wastelanded Temple of;Temple en Terre désolée d'hiver de;;;Templo en winter_wastelandas de;;;;;;;;;x
